timestamp,instrument_token,last_price,volume,sell_quantity,last_quantity,change,average_price , open,high,low,close ,depth_buy_price_0 ,depth_buy_orders_0 ,depth_buy_quantity_0 ,depth_sell_price_0 ,depth_sell_orders_0 ,depth_sell_quantity_0 ,depth_buy_price_1 ,depth_buy_orders_1 ,depth_buy_quantity_1 ,depth_sell_price_1 ,depth_sell_orders_1 ,depth_sell_quantity_1 ,depth_buy_price_2 ,depth_buy_orders_2 ,depth_buy_quantity_2 ,depth_sell_price_2 ,depth_sell_orders_2 ,depth_sell_quantity_2 ,depth_buy_price_3 ,depth_buy_orders_3 ,depth_buy_quantity_3 ,depth_sell_price_3 ,depth_sell_orders_3 ,depth_sell_quantity_3 ,depth_buy_price_4 ,depth_buy_orders_4 ,depth_buy_quantity_4 ,depth_sell_price_4 ,depth_sell_orders_4 ,depth_sell_quantity_4 
2017-06-20 07:35:37.476953,7458561,378.85,1080593,248004,21,0.610808657549,378.62,377.15,381.5,375.7,376.55,378.85,6,1026,379.1,2,15,378.8,5,511,379.15,2,15,378.75,3,358,379.2,1,8,378.7,1,272,379.25,3,168,378.65,5,1640,379.3,3,308
2017-06-20 07:35:28.330583,7458561,378.85,1080593,248105,21,0.610808657549,378.62,377.15,381.5,375.7,376.55,378.85,3,74,379.1,2,15,378.8,4,491,379.15,3,115,378.75,2,91,379.2,2,9,378.7,3,938,379.25,2,68,378.65,5,1640,379.3,3,308
2017-06-20 07:35:25.546205,7458561,378.85,1080572,248342,1,0.610808657549,378.62,377.15,381.5,375.7,376.55,378.85,4,204,379.1,1,14,378.8,4,491,379.15,2,105,378.75,2,91,379.2,1,8,378.7,3,938,379.25,2,137,378.65,5,1640,379.3,4,395
2017-06-20 07:35:07.362527,7458561,378.95,1080539,248681,1,0.637365555703,378.62,377.15,381.5,375.7,376.55,378.8,2,227,379.0,1,10,378.75,1,71,379.15,1,100,378.7,1,20,379.2,2,659,378.65,6,1655,379.25,3,409,378.6,3,1140,379.3,6,660
2017-06-20 07:36:05.404974,7458561,379.0,1080829,247643,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,7,492,379.35,1,30,379.0,5,361,379.4,2,129,378.95,5,1240,379.45,2,285,378.9,2,489,379.5,3,513,378.85,2,1436,379.55,3,1015
2017-06-20 07:36:02.801264,7458561,379.0,1080829,247613,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,7,492,379.4,2,129,379.0,7,648,379.45,2,285,378.95,4,1225,379.5,3,513,378.9,3,896,379.55,3,1015,378.85,2,1436,379.6,4,1025
2017-06-20 07:36:00.459789,7458561,379.0,1080829,247613,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,7,492,379.4,2,129,379.0,5,361,379.45,2,285,378.95,4,1108,379.5,3,513,378.9,1,272,379.55,3,1015,378.85,2,1436,379.6,4,1025
2017-06-20 07:35:59.402918,7458561,379.0,1080829,248005,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,6,421,379.4,4,389,379.0,6,432,379.45,3,417,378.95,2,821,379.5,3,513,378.9,2,287,379.55,3,1015,378.85,1,272,379.6,4,1025
2017-06-20 07:35:58.391663,7458561,379.0,1080829,248005,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,5,251,379.4,4,389,379.0,6,432,379.45,3,417,378.95,2,821,379.5,3,513,378.9,2,287,379.55,3,1015,378.85,1,272,379.6,4,1025
2017-06-20 07:35:57.341088,7458561,379.0,1080829,247995,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,5,251,379.4,4,389,379.0,6,432,379.45,3,417,378.95,2,821,379.5,3,513,378.9,2,287,379.55,3,1015,378.85,1,272,379.6,4,1025
2017-06-20 07:35:55.532629,7458561,379.0,1080829,247995,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,4,241,379.4,4,389,379.0,7,442,379.45,3,417,378.95,2,821,379.5,3,513,378.9,2,287,379.55,3,1015,378.85,1,272,379.6,4,1025
2017-06-20 07:35:54.637942,7458561,379.0,1080829,247995,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.05,3,239,379.4,4,389,379.0,8,444,379.45,3,417,378.95,2,821,379.5,3,513,378.9,2,287,379.55,3,1015,378.85,1,272,379.6,4,1025
2017-06-20 07:35:53.598057,7458561,379.0,1080829,247995,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.0,8,491,379.4,4,389,378.95,4,972,379.45,3,417,378.9,3,457,379.5,3,513,378.85,1,272,379.55,3,1015,378.8,4,1026,379.6,4,1025
2017-06-20 07:35:52.338710,7458561,379.0,1080829,247995,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.0,5,478,379.4,4,389,378.95,4,972,379.45,3,417,378.9,4,467,379.5,3,513,378.85,1,272,379.55,3,1015,378.8,4,1026,379.6,4,1025
2017-06-20 07:35:22.444696,7458561,379.0,1080571,248342,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,378.85,2,199,379.1,1,14,378.8,6,497,379.15,2,105,378.75,2,91,379.2,1,8,378.7,3,938,379.25,2,137,378.65,5,1640,379.3,4,395
2017-06-20 07:35:21.502279,7458561,379.0,1080571,248080,1,0.65064400478,378.62,377.15,381.5,375.7,376.55,378.85,2,199,379.1,1,14,378.8,6,497,379.15,2,105,378.75,2,91,379.2,1,8,378.7,3,938,379.25,2,137,378.65,5,1640,379.3,4,395
2017-06-20 07:35:05.286070,7458561,379.0,1080518,251160,2,0.65064400478,378.62,377.15,381.5,375.7,376.55,379.0,2,4,379.15,4,491,378.95,1,1,379.2,2,178,378.8,1,68,379.25,4,579,378.75,1,71,379.3,7,818,378.7,1,20,379.35,1,272
2017-06-20 07:36:01.777165,136912900,379.1,40746,81835,25,0.703944746978,378.67,378.0,381.6,375.7,376.45,379.1,4,276,379.4,1,30,379.05,3,185,379.5,1,34,378.95,1,96,379.6,4,239,378.8,1,50,379.7,2,76,378.75,2,148,379.75,2,176
2017-06-20 07:35:51.787915,136912900,379.1,40746,83102,25,0.703944746978,378.67,378.0,381.6,375.7,376.45,379.05,4,290,379.4,1,30,379.0,3,185,379.5,1,34,378.95,1,50,379.6,4,239,378.7,4,244,379.7,2,76,378.6,4,218,379.8,5,735
2017-06-20 07:35:49.465048,136912900,379.1,40746,82868,25,0.703944746978,378.67,378.0,381.6,375.7,376.45,379.0,4,290,379.4,1,30,378.95,3,231,379.5,1,34,378.7,2,150,379.6,4,239,378.6,5,268,379.7,2,76,378.5,2,62,379.75,1,64
2017-06-20 07:35:44.391960,136912900,379.1,40746,76091,25,0.703944746978,378.67,378.0,381.6,375.7,376.45,378.8,3,209,379.25,2,236,378.7,1,38,379.3,2,160,378.6,3,182,379.4,1,30,378.5,5,260,379.45,1,84,378.45,1,44,379.5,1,34
2017-06-20 07:35:05.286205,136912900,379.1,40746,83640,25,0.703944746978,378.67,378.0,381.6,375.7,376.45,378.8,4,340,379.4,4,345,378.75,1,54,379.45,1,131,378.7,1,38,379.5,1,34,378.6,3,182,379.55,1,112,378.5,6,270,379.6,5,303
2017-06-20 07:35:50.463445,7458561,379.25,1080828,248336,49,0.717036250166,378.62,377.15,381.5,375.7,376.55,378.9,7,509,379.4,6,1479,378.85,4,303,379.45,2,435,378.8,3,457,379.5,2,489,378.75,1,272,379.55,1,272,378.7,3,1140,379.6,4,1025
2017-06-20 07:35:49.465345,7458561,379.25,1080828,247508,49,0.717036250166,378.62,377.15,381.5,375.7,376.55,378.9,6,499,379.4,5,1364,378.85,4,303,379.45,2,435,378.8,4,616,379.5,2,489,378.75,1,272,379.55,1,272,378.7,3,1140,379.6,4,1025
2017-06-20 07:35:37.476789,1510401,513.2,2265483,548992,297,-1.33615303278,517.91,520.2,521.7,512.25,520.15,513.2,3,238,513.35,14,577,513.15,2,245,513.4,2,55,513.1,3,277,513.45,9,2568,513.05,1,1197,513.5,8,1342,513.0,12,5156,513.55,3,1225
2017-06-20 07:35:36.301565,1510401,513.2,2265483,549544,297,-1.33615303278,517.91,520.2,521.7,512.25,520.15,513.2,3,238,513.35,13,553,513.15,2,245,513.4,2,485,513.1,3,277,513.45,9,1902,513.05,2,1883,513.5,7,793,513.0,13,6272,513.55,3,1225
2017-06-20 07:35:11.473495,136247044,513.2,118679,87587,13,-1.28870936719,517.56,521.0,521.25,512.4,519.9,513.3,1,50,513.35,3,410,513.25,1,100,513.4,1,331,513.05,1,292,513.45,3,1225,513.0,2,143,513.5,2,143,512.9,2,88,513.55,1,132
2017-06-20 07:35:10.236523,136247044,513.2,118679,87768,13,-1.28870936719,517.56,521.0,521.25,512.4,519.9,513.25,1,100,513.35,4,591,513.05,1,292,513.4,1,331,513.0,2,143,513.45,3,1225,512.9,2,88,513.5,1,59,512.85,1,360,513.55,2,383
2017-06-20 07:35:09.495025,1510401,513.2,2263552,548485,6,-1.33615303278,517.92,520.2,521.7,512.25,520.15,513.15,4,275,513.35,3,268,513.1,5,822,513.4,6,1775,513.0,10,4388,513.45,6,1383,512.95,2,270,513.5,6,2451,512.9,7,2384,513.55,5,1540
2017-06-20 07:35:07.362221,1510401,513.2,2263552,548334,6,-1.33615303278,517.92,520.2,521.7,512.25,520.15,513.15,4,275,513.35,1,20,513.1,5,822,513.4,7,1872,513.0,9,2388,513.45,5,1188,512.95,2,270,513.5,6,2451,512.9,7,2384,513.55,5,1540
2017-06-20 07:35:06.342324,1510401,513.2,2263552,548284,6,-1.33615303278,517.92,520.2,521.7,512.25,520.15,513.15,4,275,513.35,1,20,513.1,5,822,513.4,7,1872,513.0,9,2388,513.45,5,1188,512.95,2,270,513.5,7,2466,512.9,7,2384,513.55,4,1525
2017-06-20 07:35:05.285261,1510401,513.2,2262625,547682,11,-1.33615303278,517.92,520.2,521.7,512.25,520.15,513.15,5,511,513.2,5,461,513.1,5,822,513.35,1,172,513.05,1,686,513.4,2,706,513.0,12,5726,513.45,6,778,512.95,2,936,513.5,7,2466
2017-06-20 07:35:05.285207,136247044,513.2,118679,81971,13,-1.28870936719,517.56,521.0,521.25,512.4,519.9,513.05,3,817,513.5,3,279,513.0,3,474,513.6,3,550,512.9,4,626,513.65,2,563,512.85,3,1254,513.7,3,181,512.8,3,126,513.75,2,894
2017-06-20 07:36:01.777137,136247044,513.3,118849,87015,20,-1.26947489902,517.55,521.0,521.25,512.4,519.9,513.25,4,762,513.45,4,181,513.1,1,52,513.5,1,59,513.05,1,454,513.6,2,510,513.0,6,1030,513.65,3,612,512.95,1,360,513.7,3,229
2017-06-20 07:35:50.463200,136247044,513.3,118849,86540,20,-1.26947489902,517.55,521.0,521.25,512.4,519.9,513.25,2,431,513.45,1,20,513.1,1,52,513.5,1,59,513.05,1,292,513.6,3,957,513.0,3,200,513.65,3,612,512.95,4,1197,513.7,4,528
2017-06-20 07:35:49.465602,1510401,513.3,2266017,549325,15,-1.31692780929,517.91,520.2,521.7,512.25,520.15,513.25,3,237,513.3,8,226,513.2,4,262,513.4,4,520,513.15,2,109,513.45,8,2553,513.1,4,348,513.5,7,793,513.05,1,1197,513.55,3,1225
2017-06-20 07:35:49.464894,136247044,513.3,118849,86490,20,-1.26947489902,517.55,521.0,521.25,512.4,519.9,513.25,2,431,513.45,1,20,513.1,1,52,513.5,1,59,513.05,1,292,513.6,3,957,513.0,3,200,513.65,3,612,512.9,4,237,513.7,4,528
2017-06-20 07:35:45.345572,1510401,513.3,2266002,549090,17,-1.31692780929,517.91,520.2,521.7,512.25,520.15,513.25,3,237,513.3,6,212,513.2,4,262,513.4,4,520,513.15,2,109,513.45,8,2553,513.1,4,348,513.5,7,793,513.05,1,1197,513.55,3,1225
2017-06-20 07:35:44.391501,1510401,513.3,2265925,549122,42,-1.31692780929,517.91,520.2,521.7,512.25,520.15,513.25,1,200,513.3,7,244,513.2,5,264,513.4,4,520,513.15,2,109,513.45,8,2553,513.1,4,348,513.5,7,793,513.05,1,1197,513.55,3,1225
2017-06-20 07:35:44.391347,136247044,513.3,118849,86601,20,-1.26947489902,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.3,1,5,513.1,1,52,513.45,2,467,513.05,1,292,513.5,1,59,513.0,3,200,513.55,1,84,512.9,3,153,513.6,4,1256
2017-06-20 07:35:42.301799,136247044,513.3,118849,86601,20,-1.26947489902,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.3,1,5,513.1,1,52,513.45,2,467,513.05,1,292,513.5,1,59,513.0,3,200,513.6,4,1256,512.9,3,153,513.65,3,660
2017-06-20 07:35:40.286645,1510401,513.3,2265720,549217,1,-1.31692780929,517.91,520.2,521.7,512.25,520.15,513.2,4,262,513.3,1,14,513.15,3,306,513.35,6,188,513.1,4,348,513.4,3,505,513.05,1,1197,513.45,9,2568,513.0,12,5156,513.5,8,1342
2017-06-20 07:35:39.448774,1510401,513.3,2265719,549338,50,-1.31692780929,517.91,520.2,521.7,512.25,520.15,513.2,4,262,513.3,1,15,513.15,3,306,513.35,12,308,513.1,4,348,513.4,3,505,513.05,1,1197,513.45,9,2568,513.0,12,5156,513.5,8,1342
2017-06-20 07:35:30.345195,1510401,513.3,2264990,548288,15,-1.31692780929,517.91,520.2,521.7,512.25,520.15,513.3,2,4,513.35,6,485,513.2,2,533,513.4,3,505,513.15,1,200,513.45,7,1312,513.1,3,277,513.5,7,793,513.05,2,1207,513.55,2,1215
2017-06-20 07:35:27.348753,1510401,513.3,2264124,548004,71,-1.31692780929,517.92,520.2,521.7,512.25,520.15,513.3,3,53,513.35,14,420,513.2,2,533,513.4,1,35,513.15,1,200,513.45,8,1332,513.1,3,277,513.5,8,1342,513.05,2,1207,513.55,1,1200
2017-06-20 07:35:24.491755,1510401,513.3,2263959,547981,38,-1.31692780929,517.92,520.2,521.7,512.25,520.15,513.3,4,97,513.35,10,404,513.2,2,533,513.4,1,35,513.15,2,263,513.45,7,1329,513.1,3,277,513.5,7,1338,513.05,2,1207,513.55,1,1200
2017-06-20 07:35:54.638023,1510401,513.35,2266621,548996,1,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.3,2,341,513.4,5,171,513.25,3,237,513.45,6,1567,513.2,5,362,513.5,7,140,513.15,3,326,513.55,2,1202,513.1,5,1034,513.6,7,4115
2017-06-20 07:35:53.598191,1510401,513.35,2266621,548975,1,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.3,2,341,513.4,3,150,513.25,3,237,513.45,6,1567,513.2,5,362,513.5,7,140,513.15,3,326,513.55,2,1202,513.1,5,1034,513.6,7,4115
2017-06-20 07:35:50.463552,1510401,513.35,2266560,548582,1,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.3,1,200,513.4,1,35,513.25,4,533,513.45,7,1582,513.2,5,362,513.5,6,125,513.15,3,795,513.55,2,1202,513.1,6,1044,513.6,7,4115
2017-06-20 07:35:42.301878,1510401,513.35,2265766,548629,17,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.2,5,264,513.3,6,231,513.15,4,523,513.4,2,50,513.1,4,348,513.45,9,2573,513.05,2,1626,513.5,7,793,513.0,12,5029,513.55,3,1225
2017-06-20 07:35:38.295095,1510401,513.35,2265633,549033,110,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.2,4,298,513.35,14,468,513.15,3,306,513.4,2,55,513.1,4,348,513.45,9,2568,513.05,1,1197,513.5,8,1342,513.0,12,5156,513.55,3,1225
2017-06-20 07:35:34.595219,1510401,513.35,2265186,548305,88,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.2,3,535,513.35,9,295,513.15,2,245,513.4,2,485,513.1,3,277,513.45,8,702,513.05,1,1197,513.5,7,793,513.0,12,5156,513.55,3,1225
2017-06-20 07:35:33.587278,1510401,513.35,2265186,548274,88,-1.30731519754,517.91,520.2,521.7,512.25,520.15,513.2,3,535,513.35,6,264,513.15,1,200,513.4,2,485,513.1,3,277,513.45,8,702,513.05,1,1197,513.5,7,793,513.0,12,5156,513.55,3,1225
2017-06-20 07:35:26.333065,1510401,513.35,2264027,547973,63,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.3,4,97,513.35,12,389,513.2,2,533,513.4,1,35,513.15,1,200,513.45,8,1332,513.1,3,277,513.5,8,1342,513.05,2,1207,513.55,1,1200
2017-06-20 07:35:25.546436,1510401,513.35,2263964,548036,5,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.3,4,97,513.35,12,452,513.2,2,533,513.4,1,35,513.15,2,263,513.45,8,1332,513.1,3,277,513.5,8,1342,513.05,2,1207,513.55,1,1200
2017-06-20 07:35:21.502468,1510401,513.35,2263821,548123,5,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.3,3,114,513.35,12,550,513.2,2,533,513.4,2,706,513.15,2,263,513.45,6,1248,513.1,3,277,513.5,7,2452,513.05,1,10,513.55,1,1200
2017-06-20 07:35:20.224581,1510401,513.35,2263816,548117,10,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.3,3,114,513.35,11,544,513.2,2,533,513.4,2,706,513.15,2,263,513.45,6,1248,513.1,3,277,513.5,7,2452,513.05,1,10,513.55,1,1200
2017-06-20 07:35:18.995508,1510401,513.35,2263806,548114,75,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.3,2,112,513.35,9,541,513.2,3,535,513.4,2,706,513.15,2,263,513.45,6,1248,513.1,3,277,513.5,7,2452,513.05,1,10,513.55,1,1200
2017-06-20 07:35:17.631099,1510401,513.35,2263731,548188,17,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.3,2,112,513.35,9,616,513.2,3,535,513.4,2,706,513.15,2,263,513.45,6,1248,513.1,3,277,513.5,6,2451,513.05,1,10,513.55,1,1200
2017-06-20 07:35:14.376516,1510401,513.35,2263731,548150,17,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.2,3,535,513.35,8,576,513.15,3,273,513.4,2,706,513.1,3,277,513.45,7,1683,513.0,10,4388,513.5,6,2451,512.95,3,956,513.55,4,1240
2017-06-20 07:35:13.322117,1510401,513.35,2263681,548154,100,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.2,1,450,513.35,6,556,513.15,4,275,513.4,2,706,513.1,4,372,513.45,7,1683,513.0,10,4388,513.5,6,2451,512.95,3,956,513.55,4,1240
2017-06-20 07:35:12.447544,1510401,513.35,2263556,548211,4,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.2,1,450,513.35,6,613,513.15,4,275,513.4,3,1156,513.1,4,372,513.45,7,1683,513.0,10,4388,513.5,6,2451,512.95,3,956,513.55,4,1240
2017-06-20 07:35:11.473522,1510401,513.35,2263556,548499,4,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.2,1,450,513.35,7,554,513.15,4,275,513.4,5,2052,513.1,4,372,513.45,6,1383,513.0,10,4388,513.5,6,2451,512.95,2,270,513.55,6,1738
2017-06-20 07:35:10.236577,1510401,513.35,2263556,548226,4,-1.30731519754,517.92,520.2,521.7,512.25,520.15,513.2,1,450,513.35,5,281,513.15,4,275,513.4,5,2052,513.1,4,372,513.45,6,1383,513.0,10,4388,513.5,6,2451,512.95,2,270,513.55,6,1738
2017-06-20 07:35:58.391717,1510401,513.4,2266913,549094,41,-1.29770258579,517.91,520.2,521.7,512.25,520.15,513.4,1,118,513.45,6,1536,513.3,4,393,513.5,7,140,513.25,2,235,513.55,2,1202,513.2,5,362,513.6,6,4385,513.15,5,1022,513.65,3,716
2017-06-20 07:35:37.476757,136247044,513.4,118829,86868,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.35,1,14,513.1,1,52,513.45,1,20,513.05,1,292,513.5,1,59,513.0,2,143,513.6,3,957,512.9,3,153,513.65,4,911
2017-06-20 07:35:26.333012,136247044,513.4,118829,87346,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.5,4,610,513.1,1,52,513.55,2,538,513.05,1,292,513.6,3,957,513.0,2,143,513.65,4,959,512.9,3,153,513.7,2,97
2017-06-20 07:35:23.435832,136247044,513.4,118829,87346,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.5,4,610,513.05,1,292,513.55,2,538,513.0,2,143,513.6,3,957,512.9,3,153,513.65,4,959,512.85,4,1190,513.7,2,97
2017-06-20 07:35:19.460524,136247044,513.4,118829,86834,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.5,2,98,513.05,1,292,513.55,2,538,513.0,2,143,513.6,3,957,512.9,4,452,513.65,4,959,512.85,3,891,513.7,2,97
2017-06-20 07:35:18.995482,136247044,513.4,118829,86834,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.3,1,256,513.5,1,59,513.25,1,100,513.55,2,538,513.05,1,292,513.6,3,957,513.0,2,143,513.65,4,959,512.9,4,452,513.7,2,97
2017-06-20 07:35:17.631045,136247044,513.4,118829,86834,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.45,1,447,513.05,1,292,513.5,1,59,513.0,2,143,513.55,2,538,512.9,3,153,513.6,3,957,512.85,4,1190,513.65,4,959
2017-06-20 07:35:16.346622,136247044,513.4,118829,86834,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.45,1,447,513.05,1,292,513.5,1,59,513.0,2,143,513.55,2,538,512.9,2,88,513.6,3,957,512.85,3,891,513.65,4,959
2017-06-20 07:35:12.448132,136247044,513.4,118829,87346,60,-1.25024043085,517.55,521.0,521.25,512.4,519.9,513.25,1,100,513.45,3,959,513.05,1,292,513.5,1,59,513.0,2,143,513.55,2,538,512.9,2,88,513.6,3,957,512.85,2,807,513.65,4,959
2017-06-20 07:36:04.665008,1510401,513.45,2269810,546007,4,-1.28808997405,517.9,520.2,521.7,512.25,520.15,513.4,5,595,513.45,3,240,513.35,1,97,513.5,3,23,513.3,4,941,513.7,5,281,513.25,6,1418,513.75,2,30,513.2,9,4190,513.8,1,2
2017-06-20 07:36:03.544350,136247044,513.45,119078,82032,87,-1.24062319677,517.54,521.0,521.25,512.4,519.9,513.3,3,784,513.7,1,50,513.25,2,431,513.75,1,299,513.2,1,454,513.8,2,101,513.15,1,447,513.9,3,553,513.1,3,188,513.95,1,264
2017-06-20 07:36:03.544085,1510401,513.45,2266989,547798,1,-1.28808997405,517.91,520.2,521.7,512.25,520.15,513.4,3,416,513.45,8,1755,513.35,1,4,513.5,5,105,513.3,5,1082,513.65,1,20,513.25,6,1418,513.7,5,263,513.2,9,4190,513.75,2,30
2017-06-20 07:36:02.801455,1510401,513.45,2266988,548564,10,-1.28808997405,517.91,520.2,521.7,512.25,520.15,513.4,2,120,513.45,8,1756,513.3,4,396,513.5,7,140,513.25,3,385,513.55,1,1200,513.2,6,1496,513.6,5,3637,513.15,5,1022,513.65,2,701
2017-06-20 07:36:00.459871,1510401,513.45,2266967,549322,12,-1.28808997405,517.91,520.2,521.7,512.25,520.15,513.4,2,120,513.45,7,1764,513.3,4,396,513.5,7,140,513.25,2,235,513.55,2,1202,513.2,5,1046,513.6,6,4385,513.15,5,1022,513.65,2,701
2017-06-20 07:35:59.403213,1510401,513.45,2266955,549334,23,-1.28808997405,517.91,520.2,521.7,512.25,520.15,513.4,1,118,513.45,7,1776,513.3,5,398,513.5,7,140,513.25,2,235,513.55,2,1202,513.2,5,1046,513.6,6,4385,513.15,5,1022,513.65,3,716
2017-06-20 07:35:57.341182,1510401,513.45,2266831,549176,31,-1.28808997405,517.91,520.2,521.7,512.25,520.15,513.3,4,393,513.4,2,82,513.25,2,235,513.45,6,1536,513.2,5,362,513.5,7,140,513.15,4,1012,513.55,2,1202,513.1,8,3189,513.6,7,4400
2017-06-20 07:35:56.455919,1510401,513.45,2266831,549372,31,-1.28808997405,517.91,520.2,521.7,512.25,520.15,513.3,4,393,513.4,2,82,513.25,2,235,513.45,6,1536,513.2,5,362,513.5,7,140,513.15,4,1012,513.55,2,1202,513.1,8,3189,513.6,7,4400
2017-06-20 07:36:04.665147,136247044,513.75,119264,83529,136,-1.18291979227,517.54,521.0,521.25,512.4,519.9,513.3,3,784,513.7,1,181,513.25,2,431,513.75,1,299,513.15,1,447,513.8,2,101,513.1,3,188,513.9,3,553,513.05,1,360,513.95,1,264
2017-06-20 07:35:17.631179,128022276,540.6,22033,34361,75,0.268941852917,542.42,541.8,545.0,536.0,539.15,540.55,2,113,541.2,1,84,540.5,2,212,541.25,1,187,540.45,2,382,541.45,3,120,540.4,6,1108,541.5,4,501,540.35,1,188,541.55,1,128
2017-06-20 07:35:15.544679,128022276,540.6,22033,34380,75,0.268941852917,542.42,541.8,545.0,536.0,539.15,540.6,1,23,541.2,1,84,540.55,1,70,541.25,1,187,540.5,2,212,541.4,1,43,540.45,2,382,541.45,3,120,540.4,6,1108,541.5,4,520
2017-06-20 07:35:14.376155,128022276,540.6,22033,31656,75,0.268941852917,542.42,541.8,545.0,536.0,539.15,540.55,1,70,541.2,1,84,540.5,2,212,541.25,1,187,540.45,2,382,541.4,1,43,540.4,6,1108,541.45,3,120,540.35,1,188,541.5,4,520
2017-06-20 07:35:10.236309,128022276,540.6,22033,32871,75,0.268941852917,542.42,541.8,545.0,536.0,539.15,540.55,1,70,541.2,1,84,540.5,3,560,541.25,1,187,540.45,1,34,541.4,1,43,540.4,6,1108,541.45,3,120,540.35,1,188,541.5,4,520
2017-06-20 07:35:07.362389,128022276,540.6,22033,33284,75,0.268941852917,542.42,541.8,545.0,536.0,539.15,540.55,1,70,541.2,2,127,540.5,3,560,541.25,1,187,540.45,2,39,541.4,2,86,540.4,5,1103,541.5,7,500,540.35,1,188,541.55,3,543
2017-06-20 07:35:05.285820,128022276,540.6,21833,33284,5,0.268941852917,542.44,541.8,545.0,536.0,539.15,540.6,4,125,541.2,2,127,540.55,1,70,541.25,1,187,540.5,3,560,541.4,1,43,540.45,3,71,541.5,6,475,540.4,5,1103,541.55,3,220
2017-06-20 07:35:33.587224,177665,541.3,354042,131750,51,0.287169986105,542.55,539.75,546.0,536.0,539.75,541.3,3,40,541.6,2,34,541.25,1,357,541.65,2,80,541.2,1,2,541.7,1,6,541.15,1,20,541.75,1,2000,541.1,1,130,541.8,3,240
2017-06-20 07:35:32.512018,177665,541.3,354042,131754,51,0.287169986105,542.55,539.75,546.0,536.0,539.75,541.3,3,40,541.6,2,34,541.25,1,357,541.65,1,77,541.2,1,2,541.7,1,6,541.15,1,20,541.75,1,2000,541.1,1,130,541.8,4,247
2017-06-20 07:36:02.801614,177665,541.5,354384,132710,27,0.32422417786,542.55,539.75,546.0,536.0,539.75,541.3,4,166,541.5,2,45,541.25,2,290,541.6,2,993,541.2,1,25,541.65,3,48,541.15,2,246,541.7,1,6,541.1,2,150,541.75,2,2020
2017-06-20 07:35:58.391955,128022276,541.5,23033,33850,336,0.435871278865,542.38,541.8,545.0,536.0,539.15,540.55,3,315,541.2,1,84,540.5,1,187,541.25,1,103,540.45,2,104,541.3,2,35,540.4,5,1426,541.35,2,184,540.35,1,5,541.5,3,257
2017-06-20 07:35:58.391901,177665,541.5,354384,132710,27,0.32422417786,542.55,539.75,546.0,536.0,539.75,541.3,2,163,541.5,2,45,541.25,2,290,541.6,2,993,541.2,1,25,541.65,3,48,541.15,2,246,541.7,1,6,541.1,2,150,541.75,2,2020
2017-06-20 07:35:57.341349,177665,541.5,354357,132700,25,0.32422417786,542.55,539.75,546.0,536.0,539.75,541.3,3,166,541.5,1,59,541.25,2,290,541.6,1,969,541.2,1,25,541.65,3,48,541.15,2,246,541.7,1,6,541.1,2,150,541.75,2,2020
2017-06-20 07:35:54.637749,128022276,541.5,23033,33867,336,0.435871278865,542.38,541.8,545.0,536.0,539.15,540.55,3,315,541.2,1,84,540.5,1,187,541.25,1,103,540.45,2,104,541.3,2,35,540.4,5,1426,541.35,2,201,540.35,1,5,541.45,1,188
